id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,index fit,58,60,42,36,120,hold,baseline,monotonic-signal
g002,join width,95,39,26,37,270,ship,edge,drag-penalty
g003,constraint risk,73,66,19,82,338,ship,recovery,confidence-floor
g004,plan drift,109,12,17,69,335,ship,negative,lane-boundary
g005,index fit,43,57,39,67,115,hold,baseline,monotonic-signal
g006,join width,57,12,30,27,72,hold,edge,drag-penalty
g007,constraint risk,68,62,6,55,353,ship,recovery,confidence-floor
g008,plan drift,77,20,17,73,259,ship,negative,lane-boundary
g009,index fit,85,71,24,44,321,ship,baseline,monotonic-signal
g010,join width,48,29,29,77,134,watch,edge,drag-penalty
g011,constraint risk,33,11,33,55,11,hold,recovery,confidence-floor
g012,plan drift,73,74,15,48,340,ship,negative,lane-boundary
g013,index fit,53,38,44,49,64,hold,baseline,monotonic-signal
g014,join width,46,23,45,97,56,hold,edge,drag-penalty
g015,constraint risk,46,18,5,83,232,ship,recovery,confidence-floor
g016,plan drift,50,53,7,80,301,ship,negative,lane-boundary
g017,index fit,55,73,31,40,196,watch,baseline,monotonic-signal
g018,join width,61,15,23,68,166,watch,edge,drag-penalty
g019,constraint risk,68,59,42,43,155,watch,recovery,confidence-floor
g020,plan drift,31,48,11,35,169,watch,negative,lane-boundary
g021,index fit,60,45,39,36,111,hold,baseline,monotonic-signal
g022,join width,78,11,12,81,277,ship,edge,drag-penalty
g023,constraint risk,46,67,21,68,235,ship,recovery,confidence-floor
g024,plan drift,78,27,27,66,219,ship,negative,lane-boundary
g025,index fit,97,62,11,26,386,ship,baseline,monotonic-signal
g026,join width,66,65,4,54,362,ship,edge,drag-penalty
g027,constraint risk,54,69,44,72,152,watch,recovery,confidence-floor
g028,plan drift,96,73,24,43,357,ship,negative,lane-boundary
g029,index fit,76,43,15,76,315,ship,baseline,monotonic-signal
g030,join width,114,65,33,54,361,ship,edge,drag-penalty
g031,constraint risk,48,44,44,47,59,hold,recovery,confidence-floor
g032,plan drift,99,71,9,48,442,ship,negative,lane-boundary
g033,index fit,48,17,14,96,204,ship,baseline,monotonic-signal
g034,join width,114,62,18,82,458,ship,edge,drag-penalty
g035,constraint risk,62,17,42,79,89,hold,recovery,confidence-floor
g036,plan drift,84,67,29,39,280,ship,negative,lane-boundary
g037,index fit,98,25,30,67,261,ship,baseline,monotonic-signal
